station_abbr,reference_timestamp,temp_A5,Humid2j,pressHPA,vit_vent,vitvkmh,precipi_j,Ray_j,ensol_dur,level_detail_numeric,altitude,aspect,aspectActive
MTE,02.12.2023 00:00,-4.6,91.4,828.4,1.6,5.8,0.6,27,0,3,2000,45,1
MTE,02.12.2023 00:00,-4.6,91.4,828.4,1.6,5.8,0.6,27,0,3,2000,90,1
MTE,02.12.2023 00:00,-4.6,91.4,828.4,1.6,5.8,0.6,27,0,3,2000,135,1
MTE,02.12.2023 00:00,-4.6,91.4,828.4,1.6,5.8,0.6,27,0,3,2000,180,1
MTE,02.12.2023 00:00,-4.6,91.4,828.4,1.6,5.8,0.6,27,0,3,2000,225,1
MTE,02.12.2023 00:00,-4.6,91.4,828.4,1.6,5.8,0.6,27,0,3,2000,270,1
MTE,02.12.2023 00:00,-4.6,91.4,828.4,1.6,5.8,0.6,27,0,3,2000,315,1
MTE,03.12.2023 00:00,-10.8,84.2,840.3,2.4,8.6,0,58,186,3,2000,0,1
MTE,03.12.2023 00:00,-10.8,84.2,840.3,2.4,8.6,0,58,186,3,2000,45,1
MTE,03.12.2023 00:00,-10.8,84.2,840.3,2.4,8.6,0,58,186,3,2000,90,1
MTE,03.12.2023 00:00,-10.8,84.2,840.3,2.4,8.6,0,58,186,3,2000,135,1
MTE,03.12.2023 00:00,-10.8,84.2,840.3,2.4,8.6,0,58,186,3,2000,180,1
MTE,03.12.2023 00:00,-10.8,84.2,840.3,2.4,8.6,0,58,186,3,2000,225,1
MTE,03.12.2023 00:00,-10.8,84.2,840.3,2.4,8.6,0,58,186,3,2000,270,1
MTE,03.12.2023 00:00,-10.8,84.2,840.3,2.4,8.6,0,58,186,3,2000,315,1
MTE,04.12.2023 00:00,-6.1,85.5,835.7,1.6,5.8,0,53,111,2.67,2000,0,1
MTE,04.12.2023 00:00,-6.1,85.5,835.7,1.6,5.8,0,53,111,2.67,2000,45,1
MTE,04.12.2023 00:00,-6.1,85.5,835.7,1.6,5.8,0,53,111,2.67,2000,90,1
MTE,04.12.2023 00:00,-6.1,85.5,835.7,1.6,5.8,0,53,111,2.67,2000,135,1
MTE,04.12.2023 00:00,-6.1,85.5,835.7,1.6,5.8,0,53,111,2.67,2000,180,1
MTE,04.12.2023 00:00,-6.1,85.5,835.7,1.6,5.8,0,53,111,2.67,2000,225,1
MTE,04.12.2023 00:00,-6.1,85.5,835.7,1.6,5.8,0,53,111,2.67,2000,270,1
MTE,04.12.2023 00:00,-6.1,85.5,835.7,1.6,5.8,0,53,111,2.67,2000,315,1
MTE,05.12.2023 00:00,-5.2,89.6,833.9,1.7,6.1,0.2,30,30,2.67,2000,0,1
MTE,05.12.2023 00:00,-5.2,89.6,833.9,1.7,6.1,0.2,30,30,2.67,2000,45,1
MTE,05.12.2023 00:00,-5.2,89.6,833.9,1.7,6.1,0.2,30,30,2.67,2000,90,1
MTE,05.12.2023 00:00,-5.2,89.6,833.9,1.7,6.1,0.2,30,30,2.67,2000,135,1
MTE,05.12.2023 00:00,-5.2,89.6,833.9,1.7,6.1,0.2,30,30,2.67,2000,180,0
MTE,05.12.2023 00:00,-5.2,89.6,833.9,1.7,6.1,0.2,30,30,2.67,2000,225,0
MTE,05.12.2023 00:00,-5.2,89.6,833.9,1.7,6.1,0.2,30,30,2.67,2000,270,1
MTE,05.12.2023 00:00,-5.2,89.6,833.9,1.7,6.1,0.2,30,30,2.67,2000,315,1
MTE,06.12.2023 00:00,-6.1,81.5,837.5,2.2,7.9,0,51,103,2,2000,0,1
MTE,06.12.2023 00:00,-6.1,81.5,837.5,2.2,7.9,0,51,103,2,2000,45,1
MTE,06.12.2023 00:00,-6.1,81.5,837.5,2.2,7.9,0,51,103,2,2000,90,1
MTE,06.12.2023 00:00,-6.1,81.5,837.5,2.2,7.9,0,51,103,2,2000,135,1
MTE,06.12.2023 00:00,-6.1,81.5,837.5,2.2,7.9,0,51,103,2,2000,180,1
MTE,06.12.2023 00:00,-6.1,81.5,837.5,2.2,7.9,0,51,103,2,2000,225,1
MTE,06.12.2023 00:00,-6.1,81.5,837.5,2.2,7.9,0,51,103,2,2000,270,1
MTE,06.12.2023 00:00,-6.1,81.5,837.5,2.2,7.9,0,51,103,2,2000,315,1
MTE,07.12.2023 00:00,-5.6,79.1,839.1,2,7.2,0.6,53,183,2,2000,0,1
MTE,07.12.2023 00:00,-5.6,79.1,839.1,2,7.2,0.6,53,183,2,2000,45,1
MTE,07.12.2023 00:00,-5.6,79.1,839.1,2,7.2,0.6,53,183,2,2000,90,1
MTE,07.12.2023 00:00,-5.6,79.1,839.1,2,7.2,0.6,53,183,2,2000,135,1
MTE,07.12.2023 00:00,-5.6,79.1,839.1,2,7.2,0.6,53,183,2,2000,180,1
MTE,07.12.2023 00:00,-5.6,79.1,839.1,2,7.2,0.6,53,183,2,2000,225,1
MTE,07.12.2023 00:00,-5.6,79.1,839.1,2,7.2,0.6,53,183,2,2000,270,1
MTE,07.12.2023 00:00,-5.6,79.1,839.1,2,7.2,0.6,53,183,2,2000,315,1
MTE,08.12.2023 00:00,-1.3,92.8,836.3,1.1,4,5.8,21,0,2,2200,0,1
MTE,08.12.2023 00:00,-1.3,92.8,836.3,1.1,4,5.8,21,0,2,2200,45,1
MTE,08.12.2023 00:00,-1.3,92.8,836.3,1.1,4,5.8,21,0,2,2200,90,1
MTE,08.12.2023 00:00,-1.3,92.8,836.3,1.1,4,5.8,21,0,2,2200,135,1
MTE,08.12.2023 00:00,-1.3,92.8,836.3,1.1,4,5.8,21,0,2,2200,180,1
MTE,08.12.2023 00:00,-1.3,92.8,836.3,1.1,4,5.8,21,0,2,2200,225,1
MTE,08.12.2023 00:00,-1.3,92.8,836.3,1.1,4,5.8,21,0,2,2200,270,1
MTE,08.12.2023 00:00,-1.3,92.8,836.3,1.1,4,5.8,21,0,2,2200,315,1
MTE,09.12.2023 00:00,-2.2,90.9,837.4,2,7.2,22.4,23,0,2,2200,0,1
MTE,09.12.2023 00:00,-2.2,90.9,837.4,2,7.2,22.4,23,0,2,2200,45,1
MTE,09.12.2023 00:00,-2.2,90.9,837.4,2,7.2,22.4,23,0,2,2200,90,1
MTE,09.12.2023 00:00,-2.2,90.9,837.4,2,7.2,22.4,23,0,2,2200,135,1
MTE,09.12.2023 00:00,-2.2,90.9,837.4,2,7.2,22.4,23,0,2,2200,180,1
MTE,09.12.2023 00:00,-2.2,90.9,837.4,2,7.2,22.4,23,0,2,2200,225,1
MTE,09.12.2023 00:00,-2.2,90.9,837.4,2,7.2,22.4,23,0,2,2200,270,1
MTE,09.12.2023 00:00,-2.2,90.9,837.4,2,7.2,22.4,23,0,2,2200,315,1
MTE,10.12.2023 00:00,-0.2,94.1,841,1.3,4.7,13.1,29,0,3,2000,0,1
MTE,10.12.2023 00:00,-0.2,94.1,841,1.3,4.7,13.1,29,0,3,2000,45,1
MTE,10.12.2023 00:00,-0.2,94.1,841,1.3,4.7,13.1,29,0,3,2000,90,1
MTE,10.12.2023 00:00,-0.2,94.1,841,1.3,4.7,13.1,29,0,3,2000,135,1
MTE,10.12.2023 00:00,-0.2,94.1,841,1.3,4.7,13.1,29,0,3,2000,180,1
MTE,10.12.2023 00:00,-0.2,94.1,841,1.3,4.7,13.1,29,0,3,2000,225,1
MTE,10.12.2023 00:00,-0.2,94.1,841,1.3,4.7,13.1,29,0,3,2000,270,1
MTE,10.12.2023 00:00,-0.2,94.1,841,1.3,4.7,13.1,29,0,3,2000,315,1
MTE,11.12.2023 00:00,2.3,94.2,837.7,1.7,6.1,17.5,13,0,3.67,2200,0,1
MTE,11.12.2023 00:00,2.3,94.2,837.7,1.7,6.1,17.5,13,0,3.67,2200,45,1
MTE,11.12.2023 00:00,2.3,94.2,837.7,1.7,6.1,17.5,13,0,3.67,2200,90,1
MTE,11.12.2023 00:00,2.3,94.2,837.7,1.7,6.1,17.5,13,0,3.67,2200,135,1
MTE,11.12.2023 00:00,2.3,94.2,837.7,1.7,6.1,17.5,13,0,3.67,2200,180,1
MTE,11.12.2023 00:00,2.3,94.2,837.7,1.7,6.1,17.5,13,0,3.67,2200,225,1
MTE,11.12.2023 00:00,2.3,94.2,837.7,1.7,6.1,17.5,13,0,3.67,2200,270,1
MTE,11.12.2023 00:00,2.3,94.2,837.7,1.7,6.1,17.5,13,0,3.67,2200,315,1
MTE,12.12.2023 00:00,2,95.5,836,1.2,4.3,21.4,21,0,3.67,2200,0,1
MTE,12.12.2023 00:00,2,95.5,836,1.2,4.3,21.4,21,0,3.67,2200,45,1
MTE,12.12.2023 00:00,2,95.5,836,1.2,4.3,21.4,21,0,3.67,2200,90,1
MTE,12.12.2023 00:00,2,95.5,836,1.2,4.3,21.4,21,0,3.67,2200,135,1
MTE,12.12.2023 00:00,2,95.5,836,1.2,4.3,21.4,21,0,3.67,2200,180,1
MTE,12.12.2023 00:00,2,95.5,836,1.2,4.3,21.4,21,0,3.67,2200,225,1
MTE,12.12.2023 00:00,2,95.5,836,1.2,4.3,21.4,21,0,3.67,2200,270,1
MTE,12.12.2023 00:00,2,95.5,836,1.2,4.3,21.4,21,0,3.67,2200,315,1
MTE,13.12.2023 00:00,-0.3,94.8,828.6,1.5,5.4,5.3,22,0,3.33,NaN,0,1
MTE,13.12.2023 00:00,-0.3,94.8,828.6,1.5,5.4,5.3,22,0,3.33,NaN,45,1
MTE,13.12.2023 00:00,-0.3,94.8,828.6,1.5,5.4,5.3,22,0,3.33,NaN,90,1
MTE,13.12.2023 00:00,-0.3,94.8,828.6,1.5,5.4,5.3,22,0,3.33,NaN,135,1
MTE,13.12.2023 00:00,-0.3,94.8,828.6,1.5,5.4,5.3,22,0,3.33,NaN,180,1
MTE,13.12.2023 00:00,-0.3,94.8,828.6,1.5,5.4,5.3,22,0,3.33,NaN,225,1
MTE,13.12.2023 00:00,-0.3,94.8,828.6,1.5,5.4,5.3,22,0,3.33,NaN,270,1
MTE,13.12.2023 00:00,-0.3,94.8,828.6,1.5,5.4,5.3,22,0,3.33,NaN,315,1
MTE,14.12.2023 00:00,-1.4,94,839.5,1.3,4.7,0,35,15,3.33,NaN,0,1
MTE,14.12.2023 00:00,-1.4,94,839.5,1.3,4.7,0,35,15,3.33,NaN,45,1
MTE,14.12.2023 00:00,-1.4,94,839.5,1.3,4.7,0,35,15,3.33,NaN,90,1
MTE,14.12.2023 00:00,-1.4,94,839.5,1.3,4.7,0,35,15,3.33,NaN,135,1
MTE,14.12.2023 00:00,-1.4,94,839.5,1.3,4.7,0,35,15,3.33,NaN,180,1
MTE,14.12.2023 00:00,-1.4,94,839.5,1.3,4.7,0,35,15,3.33,NaN,225,1
MTE,14.12.2023 00:00,-1.4,94,839.5,1.3,4.7,0,35,15,3.33,NaN,270,1
MTE,14.12.2023 00:00,-1.4,94,839.5,1.3,4.7,0,35,15,3.33,NaN,315,1
MTE,15.12.2023 00:00,-5.3,87.4,853.1,2.2,7.9,0,47,177,2.67,2400,0,1
MTE,15.12.2023 00:00,-5.3,87.4,853.1,2.2,7.9,0,47,177,2.67,2400,45,1
MTE,15.12.2023 00:00,-5.3,87.4,853.1,2.2,7.9,0,47,177,2.67,2400,90,1
MTE,15.12.2023 00:00,-5.3,87.4,853.1,2.2,7.9,0,47,177,2.67,2400,135,1
MTE,15.12.2023 00:00,-5.3,87.4,853.1,2.2,7.9,0,47,177,2.67,2400,180,1
MTE,15.12.2023 00:00,-5.3,87.4,853.1,2.2,7.9,0,47,177,2.67,2400,225,1
MTE,15.12.2023 00:00,-5.3,87.4,853.1,2.2,7.9,0,47,177,2.67,2400,270,1
MTE,15.12.2023 00:00,-5.3,87.4,853.1,2.2,7.9,0,47,177,2.67,2400,315,1
MTE,16.12.2023 00:00,-4.4,87.1,857.5,1.9,6.8,0,46,178,2.67,2400,0,1
MTE,16.12.2023 00:00,-4.4,87.1,857.5,1.9,6.8,0,46,178,2.67,2400,45,1
MTE,16.12.2023 00:00,-4.4,87.1,857.5,1.9,6.8,0,46,178,2.67,2400,90,1
MTE,16.12.2023 00:00,-4.4,87.1,857.5,1.9,6.8,0,46,178,2.67,2400,135,1
MTE,16.12.2023 00:00,-4.4,87.1,857.5,1.9,6.8,0,46,178,2.67,2400,180,1
MTE,16.12.2023 00:00,-4.4,87.1,857.5,1.9,6.8,0,46,178,2.67,2400,225,1
MTE,16.12.2023 00:00,-4.4,87.1,857.5,1.9,6.8,0,46,178,2.67,2400,270,1
MTE,16.12.2023 00:00,-4.4,87.1,857.5,1.9,6.8,0,46,178,2.67,2400,315,1
MTE,17.12.2023 00:00,0.2,75.7,858.9,2.4,8.6,0,46,178,2,2200,0,1
MTE,17.12.2023 00:00,0.2,75.7,858.9,2.4,8.6,0,46,178,2,2200,45,1
MTE,17.12.2023 00:00,0.2,75.7,858.9,2.4,8.6,0,46,178,2,2200,90,1
MTE,17.12.2023 00:00,0.2,75.7,858.9,2.4,8.6,0,46,178,2,2200,135,1
MTE,17.12.2023 00:00,0.2,75.7,858.9,2.4,8.6,0,46,178,2,2200,180,1
MTE,17.12.2023 00:00,0.2,75.7,858.9,2.4,8.6,0,46,178,2,2200,225,1
MTE,17.12.2023 00:00,0.2,75.7,858.9,2.4,8.6,0,46,178,2,2200,270,1
MTE,17.12.2023 00:00,0.2,75.7,858.9,2.4,8.6,0,46,178,2,2200,315,1
MTE,18.12.2023 00:00,1,58.2,856.9,2.7,9.7,0,46,177,1.67,2200,0,1
MTE,18.12.2023 00:00,1,58.2,856.9,2.7,9.7,0,46,177,1.67,2200,45,1
MTE,18.12.2023 00:00,1,58.2,856.9,2.7,9.7,0,46,177,1.67,2200,90,1
MTE,18.12.2023 00:00,1,58.2,856.9,2.7,9.7,0,46,177,1.67,2200,135,1
MTE,18.12.2023 00:00,1,58.2,856.9,2.7,9.7,0,46,177,1.67,2200,180,0
MTE,18.12.2023 00:00,1,58.2,856.9,2.7,9.7,0,46,177,1.67,2200,225,1
MTE,18.12.2023 00:00,1,58.2,856.9,2.7,9.7,0,46,177,1.67,2200,270,1
MTE,18.12.2023 00:00,1,58.2,856.9,2.7,9.7,0,46,177,1.67,2200,315,1
MTE,19.12.2023 00:00,1.5,51.4,849.5,2.6,9.4,0,47,178,1.67,2400,0,1
MTE,19.12.2023 00:00,1.5,51.4,849.5,2.6,9.4,0,47,178,1.67,2400,45,1
MTE,19.12.2023 00:00,1.5,51.4,849.5,2.6,9.4,0,47,178,1.67,2400,90,1
MTE,19.12.2023 00:00,1.5,51.4,849.5,2.6,9.4,0,47,178,1.67,2400,135,0
MTE,19.12.2023 00:00,1.5,51.4,849.5,2.6,9.4,0,47,178,1.67,2400,180,0
MTE,19.12.2023 00:00,1.5,51.4,849.5,2.6,9.4,0,47,178,1.67,2400,225,0
MTE,19.12.2023 00:00,1.5,51.4,849.5,2.6,9.4,0,47,178,1.67,2400,270,1
MTE,19.12.2023 00:00,1.5,51.4,849.5,2.6,9.4,0,47,178,1.67,2400,315,1
MTE,20.12.2023 00:00,-0.9,75.2,842.3,1.7,6.1,0,43,153,1.67,2400,0,1
MTE,20.12.2023 00:00,-0.9,75.2,842.3,1.7,6.1,0,43,153,1.67,2400,45,1
MTE,20.12.2023 00:00,-0.9,75.2,842.3,1.7,6.1,0,43,153,1.67,2400,90,1
MTE,20.12.2023 00:00,-0.9,75.2,842.3,1.7,6.1,0,43,153,1.67,2400,135,1
MTE,20.12.2023 00:00,-0.9,75.2,842.3,1.7,6.1,0,43,153,1.67,2400,180,1
MTE,20.12.2023 00:00,-0.9,75.2,842.3,1.7,6.1,0,43,153,1.67,2400,225,1
MTE,20.12.2023 00:00,-0.9,75.2,842.3,1.7,6.1,0,43,153,1.67,2400,270,1
MTE,20.12.2023 00:00,-0.9,75.2,842.3,1.7,6.1,0,43,153,1.67,2400,315,1
MTE,21.12.2023 00:00,0.3,86.3,838.6,1.5,5.4,2.9,14,0,2,2200,0,1
MTE,21.12.2023 00:00,0.3,86.3,838.6,1.5,5.4,2.9,14,0,2,2200,45,1
MTE,21.12.2023 00:00,0.3,86.3,838.6,1.5,5.4,2.9,14,0,2,2200,90,1
MTE,21.12.2023 00:00,0.3,86.3,838.6,1.5,5.4,2.9,14,0,2,2200,135,1
MTE,21.12.2023 00:00,0.3,86.3,838.6,1.5,5.4,2.9,14,0,2,2200,180,1
MTE,21.12.2023 00:00,0.3,86.3,838.6,1.5,5.4,2.9,14,0,2,2200,225,1
MTE,21.12.2023 00:00,0.3,86.3,838.6,1.5,5.4,2.9,14,0,2,2200,270,1
MTE,21.12.2023 00:00,0.3,86.3,838.6,1.5,5.4,2.9,14,0,2,2200,315,1
MTE,22.12.2023 00:00,0.7,88.8,838.5,1.6,5.8,4,15,0,3.33,1800,0,1
MTE,22.12.2023 00:00,0.7,88.8,838.5,1.6,5.8,4,15,0,3.33,1800,45,1
MTE,22.12.2023 00:00,0.7,88.8,838.5,1.6,5.8,4,15,0,3.33,1800,90,1
MTE,22.12.2023 00:00,0.7,88.8,838.5,1.6,5.8,4,15,0,3.33,1800,135,1
MTE,22.12.2023 00:00,0.7,88.8,838.5,1.6,5.8,4,15,0,3.33,1800,180,1
MTE,22.12.2023 00:00,0.7,88.8,838.5,1.6,5.8,4,15,0,3.33,1800,225,1
MTE,22.12.2023 00:00,0.7,88.8,838.5,1.6,5.8,4,15,0,3.33,1800,270,1
MTE,22.12.2023 00:00,0.7,88.8,838.5,1.6,5.8,4,15,0,3.33,1800,315,1
MTE,23.12.2023 00:00,0.7,68.2,843.2,2,7.2,0,48,158,3,2000,0,1
MTE,23.12.2023 00:00,0.7,68.2,843.2,2,7.2,0,48,158,3,2000,45,1
MTE,23.12.2023 00:00,0.7,68.2,843.2,2,7.2,0,48,158,3,2000,90,1
MTE,23.12.2023 00:00,0.7,68.2,843.2,2,7.2,0,48,158,3,2000,135,1
MTE,23.12.2023 00:00,0.7,68.2,843.2,2,7.2,0,48,158,3,2000,180,1
MTE,23.12.2023 00:00,0.7,68.2,843.2,2,7.2,0,48,158,3,2000,225,1
MTE,23.12.2023 00:00,0.7,68.2,843.2,2,7.2,0,48,158,3,2000,270,1
MTE,23.12.2023 00:00,0.7,68.2,843.2,2,7.2,0,48,158,3,2000,315,1
MTE,24.12.2023 00:00,2.2,56.8,844.8,1.9,6.8,0,53,177,2.67,2400,0,1
MTE,24.12.2023 00:00,2.2,56.8,844.8,1.9,6.8,0,53,177,2.67,2400,45,1
MTE,24.12.2023 00:00,2.2,56.8,844.8,1.9,6.8,0,53,177,2.67,2400,90,1
MTE,24.12.2023 00:00,2.2,56.8,844.8,1.9,6.8,0,53,177,2.67,2400,135,1
MTE,24.12.2023 00:00,2.2,56.8,844.8,1.9,6.8,0,53,177,2.67,2400,180,1
MTE,24.12.2023 00:00,2.2,56.8,844.8,1.9,6.8,0,53,177,2.67,2400,225,0
MTE,24.12.2023 00:00,2.2,56.8,844.8,1.9,6.8,0,53,177,2.67,2400,270,0
MTE,24.12.2023 00:00,2.2,56.8,844.8,1.9,6.8,0,53,177,2.67,2400,315,1
MTE,25.12.2023 00:00,3.4,67.3,843.9,2.2,7.9,0,42,184,2.33,2000,0,1
MTE,25.12.2023 00:00,3.4,67.3,843.9,2.2,7.9,0,42,184,2.33,2000,45,1
MTE,25.12.2023 00:00,3.4,67.3,843.9,2.2,7.9,0,42,184,2.33,2000,90,1
MTE,25.12.2023 00:00,3.4,67.3,843.9,2.2,7.9,0,42,184,2.33,2000,135,1
MTE,25.12.2023 00:00,3.4,67.3,843.9,2.2,7.9,0,42,184,2.33,2000,180,1
MTE,25.12.2023 00:00,3.4,67.3,843.9,2.2,7.9,0,42,184,2.33,2000,225,1
MTE,25.12.2023 00:00,3.4,67.3,843.9,2.2,7.9,0,42,184,2.33,2000,270,1
MTE,25.12.2023 00:00,3.4,67.3,843.9,2.2,7.9,0,42,184,2.33,2000,315,1
MTE,26.12.2023 00:00,1.5,47.6,844.7,2.4,8.6,0,36,66,2,2200,0,1
MTE,26.12.2023 00:00,1.5,47.6,844.7,2.4,8.6,0,36,66,2,2200,45,1
MTE,26.12.2023 00:00,1.5,47.6,844.7,2.4,8.6,0,36,66,2,2200,90,1
MTE,26.12.2023 00:00,1.5,47.6,844.7,2.4,8.6,0,36,66,2,2200,135,1
MTE,26.12.2023 00:00,1.5,47.6,844.7,2.4,8.6,0,36,66,2,2200,180,0
MTE,26.12.2023 00:00,1.5,47.6,844.7,2.4,8.6,0,36,66,2,2200,225,0
MTE,26.12.2023 00:00,1.5,47.6,844.7,2.4,8.6,0,36,66,2,2200,270,1
MTE,26.12.2023 00:00,1.5,47.6,844.7,2.4,8.6,0,36,66,2,2200,315,1
MTE,27.12.2023 00:00,1.9,45,846.2,2.7,9.7,0,48,177,1.67,2200,0,1
MTE,27.12.2023 00:00,1.9,45,846.2,2.7,9.7,0,48,177,1.67,2200,45,1
MTE,27.12.2023 00:00,1.9,45,846.2,2.7,9.7,0,48,177,1.67,2200,90,1
MTE,27.12.2023 00:00,1.9,45,846.2,2.7,9.7,0,48,177,1.67,2200,135,0
MTE,27.12.2023 00:00,1.9,45,846.2,2.7,9.7,0,48,177,1.67,2200,180,0
MTE,27.12.2023 00:00,1.9,45,846.2,2.7,9.7,0,48,177,1.67,2200,225,0
MTE,27.12.2023 00:00,1.9,45,846.2,2.7,9.7,0,48,177,1.67,2200,270,1
MTE,27.12.2023 00:00,1.9,45,846.2,2.7,9.7,0,48,177,1.67,2200,315,1
MTE,28.12.2023 00:00,2.8,49.7,845.7,2.2,7.9,0,37,0,1.67,2400,0,1
MTE,28.12.2023 00:00,2.8,49.7,845.7,2.2,7.9,0,37,0,1.67,2400,45,1
MTE,28.12.2023 00:00,2.8,49.7,845.7,2.2,7.9,0,37,0,1.67,2400,90,1
MTE,28.12.2023 00:00,2.8,49.7,845.7,2.2,7.9,0,37,0,1.67,2400,135,0
MTE,28.12.2023 00:00,2.8,49.7,845.7,2.2,7.9,0,37,0,1.67,2400,180,0
MTE,28.12.2023 00:00,2.8,49.7,845.7,2.2,7.9,0,37,0,1.67,2400,225,0
MTE,28.12.2023 00:00,2.8,49.7,845.7,2.2,7.9,0,37,0,1.67,2400,270,0
MTE,28.12.2023 00:00,2.8,49.7,845.7,2.2,7.9,0,37,0,1.67,2400,315,1
MTE,29.12.2023 00:00,2.2,72.4,843.5,1.4,5,0,54,47,1.67,2600,0,1
MTE,29.12.2023 00:00,2.2,72.4,843.5,1.4,5,0,54,47,1.67,2600,45,1
MTE,29.12.2023 00:00,2.2,72.4,843.5,1.4,5,0,54,47,1.67,2600,90,1
MTE,29.12.2023 00:00,2.2,72.4,843.5,1.4,5,0,54,47,1.67,2600,135,0
MTE,29.12.2023 00:00,2.2,72.4,843.5,1.4,5,0,54,47,1.67,2600,180,0
MTE,29.12.2023 00:00,2.2,72.4,843.5,1.4,5,0,54,47,1.67,2600,225,0
MTE,29.12.2023 00:00,2.2,72.4,843.5,1.4,5,0,54,47,1.67,2600,270,0
MTE,29.12.2023 00:00,2.2,72.4,843.5,1.4,5,0,54,47,1.67,2600,315,0
MTE,30.12.2023 00:00,-0.9,56,841.8,2.3,8.3,0,53,178,NaN,NaN,0,0
MTE,30.12.2023 00:00,-0.9,56,841.8,2.3,8.3,0,53,178,NaN,NaN,45,0
MTE,30.12.2023 00:00,-0.9,56,841.8,2.3,8.3,0,53,178,NaN,NaN,90,0
MTE,30.12.2023 00:00,-0.9,56,841.8,2.3,8.3,0,53,178,NaN,NaN,135,0
MTE,30.12.2023 00:00,-0.9,56,841.8,2.3,8.3,0,53,178,NaN,NaN,180,0
MTE,30.12.2023 00:00,-0.9,56,841.8,2.3,8.3,0,53,178,NaN,NaN,225,0
MTE,30.12.2023 00:00,-0.9,56,841.8,2.3,8.3,0,53,178,NaN,NaN,270,0
MTE,30.12.2023 00:00,-0.9,56,841.8,2.3,8.3,0,53,178,NaN,NaN,315,0
MTE,31.12.2023 00:00,-1.5,65.8,835.2,1.6,5.8,4.1,41,58,NaN,NaN,0,0
MTE,31.12.2023 00:00,-1.5,65.8,835.2,1.6,5.8,4.1,41,58,NaN,NaN,45,0
MTE,31.12.2023 00:00,-1.5,65.8,835.2,1.6,5.8,4.1,41,58,NaN,NaN,90,0
MTE,31.12.2023 00:00,-1.5,65.8,835.2,1.6,5.8,4.1,41,58,NaN,NaN,135,0
MTE,31.12.2023 00:00,-1.5,65.8,835.2,1.6,5.8,4.1,41,58,NaN,NaN,180,0
MTE,31.12.2023 00:00,-1.5,65.8,835.2,1.6,5.8,4.1,41,58,NaN,NaN,225,0
MTE,31.12.2023 00:00,-1.5,65.8,835.2,1.6,5.8,4.1,41,58,NaN,NaN,270,0
MTE,31.12.2023 00:00,-1.5,65.8,835.2,1.6,5.8,4.1,41,58,NaN,NaN,315,0
MTE,01.01.2024 00:00,-4.7,83.9,837.8,1.8,6.5,0,48,159,2,2200,0,1
MTE,01.01.2024 00:00,-4.7,83.9,837.8,1.8,6.5,0,48,159,2,2200,45,1
MTE,01.01.2024 00:00,-4.7,83.9,837.8,1.8,6.5,0,48,159,2,2200,90,1
MTE,01.01.2024 00:00,-4.7,83.9,837.8,1.8,6.5,0,48,159,2,2200,135,1
MTE,01.01.2024 00:00,-4.7,83.9,837.8,1.8,6.5,0,48,159,2,2200,180,1
MTE,01.01.2024 00:00,-4.7,83.9,837.8,1.8,6.5,0,48,159,2,2200,225,0
MTE,01.01.2024 00:00,-4.7,83.9,837.8,1.8,6.5,0,48,159,2,2200,270,0
MTE,01.01.2024 00:00,-4.7,83.9,837.8,1.8,6.5,0,48,159,2,2200,315,1
MTE,02.01.2024 00:00,-0.2,75.9,835.5,1.3,4.7,3.9,36,6,2,2200,0,1
MTE,02.01.2024 00:00,-0.2,75.9,835.5,1.3,4.7,3.9,36,6,2,2200,45,1
MTE,02.01.2024 00:00,-0.2,75.9,835.5,1.3,4.7,3.9,36,6,2,2200,90,1
MTE,02.01.2024 00:00,-0.2,75.9,835.5,1.3,4.7,3.9,36,6,2,2200,135,1
MTE,02.01.2024 00:00,-0.2,75.9,835.5,1.3,4.7,3.9,36,6,2,2200,180,1
MTE,02.01.2024 00:00,-0.2,75.9,835.5,1.3,4.7,3.9,36,6,2,2200,225,0
MTE,02.01.2024 00:00,-0.2,75.9,835.5,1.3,4.7,3.9,36,6,2,2200,270,0
MTE,02.01.2024 00:00,-0.2,75.9,835.5,1.3,4.7,3.9,36,6,2,2200,315,1
MTE,03.01.2024 00:00,-0.4,85.3,833.2,1.8,6.5,7.9,49,182,2.67,2400,0,1
MTE,03.01.2024 00:00,-0.4,85.3,833.2,1.8,6.5,7.9,49,182,2.67,2400,45,1
MTE,03.01.2024 00:00,-0.4,85.3,833.2,1.8,6.5,7.9,49,182,2.67,2400,90,1
MTE,03.01.2024 00:00,-0.4,85.3,833.2,1.8,6.5,7.9,49,182,2.67,2400,135,1
MTE,03.01.2024 00:00,-0.4,85.3,833.2,1.8,6.5,7.9,49,182,2.67,2400,180,1
MTE,03.01.2024 00:00,-0.4,85.3,833.2,1.8,6.5,7.9,49,182,2.67,2400,225,0
MTE,03.01.2024 00:00,-0.4,85.3,833.2,1.8,6.5,7.9,49,182,2.67,2400,270,0
MTE,03.01.2024 00:00,-0.4,85.3,833.2,1.8,6.5,7.9,49,182,2.67,2400,315,1
MTE,04.01.2024 00:00,-1.1,85.4,835.4,1.6,5.8,0,48,49,2.67,2200,0,1
MTE,04.01.2024 00:00,-1.1,85.4,835.4,1.6,5.8,0,48,49,2.67,2200,45,1
MTE,04.01.2024 00:00,-1.1,85.4,835.4,1.6,5.8,0,48,49,2.67,2200,90,1
MTE,04.01.2024 00:00,-1.1,85.4,835.4,1.6,5.8,0,48,49,2.67,2200,135,1
