station_abbr,reference_timestamp,temp_A5,Humid2j,pressHPA,vit_vent,vitvkmh,precipi_j,Ray_j,ensol_dur
MTE,16.07.2018 00:00,14.2,60.6,842,2.3,8.3,0,222,346
MTE,17.07.2018 00:00,14.3,61.4,845.1,2,7.2,0,206,228
MTE,18.07.2018 00:00,15,59.2,845.1,2.4,8.6,0.4,288,485
MTE,19.07.2018 00:00,16.1,67.1,844.6,2.1,7.6,0,235,345
MTE,20.07.2018 00:00,15.2,66.9,843.5,2.1,7.6,12.7,180,238
MTE,21.07.2018 00:00,10.5,98.2,841.8,1.3,4.7,3.5,51,0
MTE,22.07.2018 00:00,12.4,81.2,842.3,2,7.2,0.6,225,168
MTE,23.07.2018 00:00,13.9,75.7,844.3,1.7,6.1,0,179,122
MTE,24.07.2018 00:00,14.7,73.3,844.2,2,7.2,11.1,233,320
MTE,25.07.2018 00:00,15.1,79.9,844.8,1.6,5.8,0,157,77
MTE,26.07.2018 00:00,16.7,63.4,843.8,2.3,8.3,0,272,458
MTE,27.07.2018 00:00,17.1,56.7,843.1,2.4,8.6,0,281,476
MTE,28.07.2018 00:00,14.1,79.7,843.7,2,7.2,4,119,61
MTE,29.07.2018 00:00,15.4,70.2,844.9,2.1,7.6,0,275,481
MTE,30.07.2018 00:00,18,57.1,846.7,2.3,8.3,0,237,406
MTE,31.07.2018 00:00,18.2,62.9,847.7,2,7.2,0,125,105
MTE,01.08.2018 00:00,15.5,80.4,849,2,7.2,25.9,116,138
MTE,02.08.2018 00:00,16.1,73.7,849,1.9,6.8,0,271,464
MTE,03.08.2018 00:00,18.8,65.3,848.3,2.1,7.6,0,269,430
MTE,04.08.2018 00:00,18.7,64.2,848,2,7.2,0,212,291
MTE,05.08.2018 00:00,17.9,65,847.7,2.2,7.9,0.9,229,380
MTE,06.08.2018 00:00,16.2,73.6,847.4,2,7.2,3.9,200,314
MTE,07.08.2018 00:00,15.2,82.3,845.7,1.4,5,2.2,130,101
MTE,08.08.2018 00:00,15.8,73.2,845.4,1.8,6.5,0.2,174,205
MTE,09.08.2018 00:00,13.4,81.3,846,2.1,7.6,7.2,126,150
MTE,10.08.2018 00:00,12.1,90.7,849.2,1.6,5.8,0,203,262
MTE,11.08.2018 00:00,11.7,81.2,849.1,1.9,6.8,0,238,434
MTE,12.08.2018 00:00,14.4,67,845.5,2.2,7.9,0,232,375
MTE,13.08.2018 00:00,12.9,81,842.3,1.7,6.1,5.3,96,26
MTE,14.08.2018 00:00,11.9,90.5,844.1,1.2,4.3,0.3,106,18
MTE,15.08.2018 00:00,12.3,77.4,846.7,2.1,7.6,0,245,435
MTE,16.08.2018 00:00,14.5,65.4,845.3,2.4,8.6,0.1,252,452
MTE,17.08.2018 00:00,13.4,84.1,845.6,1.8,6.5,6.1,139,157
MTE,18.08.2018 00:00,13.2,83.5,848,1.8,6.5,0,194,271
MTE,19.08.2018 00:00,14.2,76.1,849,2.2,7.9,0.7,171,231
MTE,20.08.2018 00:00,15.4,73.7,847.7,2.1,7.6,6.2,232,365
MTE,21.08.2018 00:00,14.4,79.3,847.7,1.8,6.5,0.4,161,234
MTE,22.08.2018 00:00,14.8,72.4,847.3,1.9,6.8,1.2,172,213
MTE,23.08.2018 00:00,14.5,77.2,845.2,1.8,6.5,3.8,181,289
MTE,24.08.2018 00:00,12.5,86.9,842.7,1.3,4.7,0.1,112,81
MTE,25.08.2018 00:00,8,94.8,840.4,1.3,4.7,3.5,58,0
MTE,26.08.2018 00:00,6.7,75.9,841.5,1.9,6.8,0,236,432
MTE,27.08.2018 00:00,11.8,61.6,844.7,2.1,7.6,0,230,438
MTE,28.08.2018 00:00,13.6,61.6,846.4,2.3,8.3,0,227,427
MTE,29.08.2018 00:00,13.3,73.8,845.4,1.9,6.8,3,160,234
MTE,30.08.2018 00:00,11.6,80.9,845.4,1.7,6.1,0,211,381
MTE,31.08.2018 00:00,8.9,94.5,844.1,0.9,3.2,7.6,21,0
MTE,01.09.2018 00:00,7.7,94.2,844.8,0.8,2.9,4.4,46,0
MTE,02.09.2018 00:00,9.3,84.4,843.6,1.3,4.7,0,152,105
MTE,03.09.2018 00:00,10,83.8,842,1.6,5.8,0,165,208
MTE,04.09.2018 00:00,10.2,74.1,842.8,2,7.2,0,180,362
MTE,05.09.2018 00:00,11.7,73.2,843.9,2.1,7.6,0,165,313
MTE,06.09.2018 00:00,11.5,80.1,841.5,1.6,5.8,1.5,114,114
MTE,07.09.2018 00:00,11,84.5,842.9,1.1,4,0.3,96,54
MTE,08.09.2018 00:00,10.7,70.8,846.9,2.1,7.6,0,215,412
MTE,09.09.2018 00:00,12.9,62.1,849,2.3,8.3,0,195,385
MTE,10.09.2018 00:00,13.1,65.4,851.1,2.1,7.6,0,167,336
MTE,11.09.2018 00:00,13.5,53.8,853.1,2.5,9,0,203,406
MTE,12.09.2018 00:00,14.9,60.6,850.5,2.1,7.6,4.2,169,312
MTE,13.09.2018 00:00,12.7,83.8,846.4,1.7,6.1,9.4,123,193
MTE,14.09.2018 00:00,11.6,90.7,846.1,1.2,4.3,0,109,64
MTE,15.09.2018 00:00,11.3,78.9,848.5,1.8,6.5,0,197,395
MTE,16.09.2018 00:00,11.7,79.4,849.1,1.4,5,0,83,33
MTE,17.09.2018 00:00,12.7,75.7,848.1,2,7.2,0,163,323
MTE,18.09.2018 00:00,13.2,74.4,847.2,1.7,6.1,0.2,143,280
MTE,19.09.2018 00:00,12.5,69,849.2,2.3,8.3,0,133,233
MTE,20.09.2018 00:00,13.1,62.5,848.1,2.4,8.6,0,174,373
MTE,21.09.2018 00:00,13.5,68.7,845.5,1.9,6.8,1.2,116,157
MTE,22.09.2018 00:00,11.7,78.6,847.5,1.6,5.8,0,156,293
MTE,23.09.2018 00:00,14.5,74.2,846.9,1.9,6.8,12,136,242
MTE,24.09.2018 00:00,7.4,85.4,849.1,1.8,6.5,0,181,371
MTE,25.09.2018 00:00,7,83.2,853.1,1.5,5.4,0,157,330
MTE,26.09.2018 00:00,8.2,72.6,856.6,2.2,7.9,0,177,370
MTE,27.09.2018 00:00,9.8,54.4,853.7,2.4,8.6,0.2,173,368
MTE,28.09.2018 00:00,9.7,59.5,846.9,2.2,7.9,0,169,363
MTE,29.09.2018 00:00,9.2,74.4,844.9,1.8,6.5,0,141,315
MTE,30.09.2018 00:00,8.5,79,843.4,1.7,6.1,9.6,104,150
MTE,01.10.2018 00:00,3.3,89.1,840.5,1.4,5,3.2,40,0
MTE,02.10.2018 00:00,2.8,76.7,846.1,1.8,6.5,0,116,159
MTE,03.10.2018 00:00,5.4,86.5,849,1.7,6.1,0,144,350
MTE,04.10.2018 00:00,7.7,75.1,848.9,2,7.2,0,151,347
MTE,05.10.2018 00:00,8.9,69.5,846.7,2.1,7.6,0,153,347
MTE,06.10.2018 00:00,9.4,70.9,841.9,1.7,6.1,0,96,100
MTE,07.10.2018 00:00,7.4,79,840.5,1.9,6.8,0,129,324
MTE,08.10.2018 00:00,9.1,70.7,845,1.9,6.8,0,127,272
MTE,09.10.2018 00:00,9.1,66.9,846.8,2.3,8.3,0,132,303
MTE,10.10.2018 00:00,9.2,64.6,844,2.1,7.6,0,139,321
MTE,11.10.2018 00:00,9,70.7,843.8,1.6,5.8,0,90,114
MTE,12.10.2018 00:00,8.8,65.9,850,2.3,8.3,0,134,329
MTE,13.10.2018 00:00,9.2,56.8,847.8,2.6,9.4,0,134,326
MTE,14.10.2018 00:00,7.7,63.1,842.8,2.4,8.6,0,131,326
MTE,15.10.2018 00:00,7.3,59.1,842.4,2.6,9.4,0,126,314
MTE,16.10.2018 00:00,7,63.7,845,2.3,8.3,0,115,319
MTE,17.10.2018 00:00,7.6,64.5,844,2.3,8.3,0,125,313
MTE,18.10.2018 00:00,8,65.6,843.2,2.3,8.3,0,120,311
MTE,19.10.2018 00:00,8.2,64.8,845.9,2.2,7.9,0,108,305
MTE,20.10.2018 00:00,7.4,64.6,849.7,2.2,7.9,0,118,307
MTE,21.10.2018 00:00,6.6,54.7,847.2,1.9,6.8,0,110,305
MTE,22.10.2018 00:00,4.1,57,846.8,1.9,6.8,0,118,299
MTE,23.10.2018 00:00,5.9,51.6,850.4,2.2,7.9,0,107,242
MTE,24.10.2018 00:00,8.9,58,848.3,2.1,7.6,0,106,284
MTE,25.10.2018 00:00,6.4,53.6,844.9,1.8,6.5,0,102,280
MTE,26.10.2018 00:00,7,46.4,837.4,2,7.2,0.1,107,275
MTE,27.10.2018 00:00,2.1,91.3,829.2,1.1,4,13.1,17,0
MTE,28.10.2018 00:00,1.1,96.9,825,1.4,5,3.5,48,4
MTE,29.10.2018 00:00,2.4,96.3,818.4,1.8,6.5,45.3,10,0
MTE,30.10.2018 00:00,-0.1,95.2,827.1,1.8,6.5,0.2,52,8
MTE,31.10.2018 00:00,2.1,89.8,838.3,1.4,5,3.2,66,19
MTE,01.11.2018 00:00,3.3,92.1,838.4,1.3,4.7,4.5,98,211
MTE,02.11.2018 00:00,3.1,91.3,843.5,1.4,5,0.3,62,14
MTE,03.11.2018 00:00,3.9,78.7,845.3,1.8,6.5,0,82,255
MTE,04.11.2018 00:00,6.9,71.8,840.3,1.6,5.8,0.2,64,77
MTE,05.11.2018 00:00,5.8,75.1,836.8,1.8,6.5,0,81,237
MTE,06.11.2018 00:00,6.9,75.8,835.5,1.8,6.5,8.5,94,221
MTE,07.11.2018 00:00,4.8,91.6,838.5,1.1,4,0,76,206
MTE,08.11.2018 00:00,3.7,92,842.6,1.4,5,0,82,204
MTE,09.11.2018 00:00,4,73.1,840.4,1.7,6.1,0,72,190
MTE,10.11.2018 00:00,4.8,71.1,837.1,1.8,6.5,0,73,156
MTE,11.11.2018 00:00,4.8,76.1,840.9,1.7,6.1,0,74,215
MTE,12.11.2018 00:00,4.3,76.4,846,1.8,6.5,0,60,198
MTE,13.11.2018 00:00,5.4,75.3,851,2.1,7.6,0,79,203
MTE,14.11.2018 00:00,3.6,59.5,850.7,2.3,8.3,0,70,216
MTE,15.11.2018 00:00,2.5,51,847.7,2.4,8.6,0,70,211
MTE,16.11.2018 00:00,1.8,55.4,845.5,1.9,6.8,0,67,210
MTE,17.11.2018 00:00,-1.3,65.8,842.7,1.9,6.8,0,66,208
MTE,18.11.2018 00:00,-2.5,55.3,838.7,2.2,7.9,0,65,207
MTE,19.11.2018 00:00,-5.2,87.5,827.7,1.6,5.8,0.7,35,0
MTE,20.11.2018 00:00,-4.3,64.4,827.6,2,7.2,0,63,205
MTE,21.11.2018 00:00,-0.5,61,835.3,1.4,5,0,36,0
MTE,22.11.2018 00:00,-0.3,65.3,840.4,1.8,6.5,0,60,202
MTE,23.11.2018 00:00,0.3,56.3,839.2,1.7,6.1,0,30,0
MTE,24.11.2018 00:00,0.5,76.8,836.8,1.7,6.1,0,56,192
MTE,25.11.2018 00:00,-1.1,64.2,830.3,1.6,5.8,0.1,60,199
MTE,26.11.2018 00:00,-1.9,89.9,828.3,1.3,4.7,1.8,30,0
MTE,27.11.2018 00:00,-3,88.8,837.6,1.3,4.7,1.5,38,54
MTE,28.11.2018 00:00,-3,75.5,843.5,1.9,6.8,0,56,188
MTE,29.11.2018 00:00,2.1,76.9,842.7,2,7.2,0,48,23
MTE,30.11.2018 00:00,0.3,86.5,839,1.3,4.7,0.5,28,0
MTE,01.12.2018 00:00,-1.4,79.2,840.7,1.6,5.8,0,58,190
MTE,02.12.2018 00:00,1.2,86.1,839.2,1.8,6.5,24.5,13,0
MTE,03.12.2018 00:00,3.4,95.9,838.8,1.7,6.1,13.9,30,0
MTE,04.12.2018 00:00,0.7,90.9,844.1,1.7,6.1,0,23,0
MTE,05.12.2018 00:00,3.6,75.9,846.2,2,7.2,1,60,120
MTE,06.12.2018 00:00,2.1,88.9,845.7,1.7,6.1,0.9,25,0
MTE,07.12.2018 00:00,2.6,76.4,841.4,1.7,6.1,3.5,44,115
MTE,08.12.2018 00:00,-1.7,87.7,840.9,1.6,5.8,0.6,17,0
MTE,09.12.2018 00:00,0.2,84.5,836.7,2.3,8.3,16.9,10,0
MTE,10.12.2018 00:00,-2.3,91.6,843.1,1,3.6,3.2,17,0
MTE,11.12.2018 00:00,-7.7,78.7,842.1,2.4,8.6,0,50,180
MTE,12.12.2018 00:00,-11.4,69.7,838.3,2.7,9.7,0,50,181
MTE,13.12.2018 00:00,-11.1,56.2,833.2,3.2,11.5,0,50,180
MTE,14.12.2018 00:00,-10.5,67.7,835.4,2.4,8.6,0,47,179
MTE,15.12.2018 00:00,-9.4,68.9,839.2,2.3,8.3,11.5,49,178
MTE,16.12.2018 00:00,-0.8,96.2,836,1.5,5.4,7.8,36,0
MTE,17.12.2018 00:00,-3.5,93.7,843.3,1.7,6.1,0,30,0
MTE,18.12.2018 00:00,-5.7,77.6,844.8,2.8,10.1,0,48,177
MTE,19.12.2018 00:00,-1.7,82.4,839.8,1.6,5.8,0.7,30,0
MTE,20.12.2018 00:00,-4.3,70.7,842.1,2.2,7.9,0,50,168
MTE,21.12.2018 00:00,-0.9,79.8,844.9,1.9,6.8,17.9,15,0
MTE,22.12.2018 00:00,1.7,95,846.9,1.4,5,0,33,4
MTE,23.12.2018 00:00,1.8,91.7,848.8,1.5,5.4,17.1,13,0
MTE,24.12.2018 00:00,-0.3,94.9,847.2,1.7,6.1,17.5,7,0
MTE,25.12.2018 00:00,-5.1,83.2,851.4,2.4,8.6,0,45,177
MTE,26.12.2018 00:00,-2.2,76.6,850.6,2.4,8.6,0,43,177
MTE,27.12.2018 00:00,-0.2,64,848.2,2.7,9.7,0,45,171
MTE,28.12.2018 00:00,0.9,67.9,848.1,2.1,7.6,0,37,0
MTE,29.12.2018 00:00,-0.9,57.9,851.1,2.6,9.4,0,55,179
MTE,30.12.2018 00:00,0.3,56.2,852.7,2.2,7.9,0,27,11
MTE,31.12.2018 00:00,0.6,70.3,851.5,2,7.2,0,56,171
MTE,01.01.2019 00:00,-1.5,59.3,850.2,2.4,8.6,0.1,49,181
MTE,02.01.2019 00:00,-6.5,65.2,849.1,2.2,7.9,0,51,181
MTE,03.01.2019 00:00,-9.3,64.2,848.8,1.7,6.1,0,47,181
MTE,04.01.2019 00:00,-8,70.3,849,2,7.2,0,47,183
MTE,05.01.2019 00:00,-5.5,76.2,848.4,1.8,6.5,0,23,0
MTE,06.01.2019 00:00,-4.9,88.3,848.2,1.9,6.8,0,48,123
MTE,07.01.2019 00:00,-6.8,77.4,849,1.8,6.5,0,51,186
MTE,08.01.2019 00:00,-2.3,81.1,842.6,2,7.2,0.6,42,0
MTE,09.01.2019 00:00,-6.5,87.2,834.4,1.3,4.7,3,21,0
MTE,10.01.2019 00:00,-11.1,74.4,837.6,2.5,9,0,70,189
MTE,11.01.2019 00:00,-10.5,73.2,842,1.8,6.5,0,47,8
MTE,12.01.2019 00:00,-5.4,81.4,843.9,2.1,7.6,3,54,187
MTE,13.01.2019 00:00,-1,94.6,838.5,1.5,5.4,15,11,0
MTE,14.01.2019 00:00,-2.2,90.7,836.2,1.4,5,2.7,28,0
MTE,15.01.2019 00:00,-7.2,81.2,842.4,2.4,8.6,0,57,197
MTE,16.01.2019 00:00,-3.5,69.6,838.4,2.7,9.7,0,66,197
MTE,17.01.2019 00:00,-3.8,71.1,834.7,2.4,8.6,0.7,70,163
MTE,18.01.2019 00:00,-8.2,64.7,835.4,2.6,9.4,0,65,201
MTE,19.01.2019 00:00,-8.4,50.6,834.2,3,10.8,0,63,203
MTE,20.01.2019 00:00,-6.8,51.2,834,2.8,10.1,0,88,173
MTE,21.01.2019 00:00,-7,58.3,836.2,2.5,9,0,74,127
MTE,22.01.2019 00:00,-10.2,53.3,828.9,2.8,10.1,0,66,205
MTE,23.01.2019 00:00,-8.3,63.1,818,1.9,6.8,0,56,138
MTE,24.01.2019 00:00,-11.8,68.7,826.3,2.6,9.4,0,68,208
MTE,25.01.2019 00:00,-11.7,60.3,834,2.3,8.3,0,69,210
MTE,26.01.2019 00:00,-4,63.7,835.7,2,7.2,0,66,210
MTE,27.01.2019 00:00,-2.8,70.8,822.7,2.3,8.3,3.2,57,44
MTE,28.01.2019 00:00,-6.9,80.6,825.2,1.7,6.1,0,90,110
MTE,29.01.2019 00:00,-7.9,63.8,826.5,1.8,6.5,0,84,218
MTE,30.01.2019 00:00,-9.4,57.2,822,2.3,8.3,0,39,0
MTE,31.01.2019 00:00,-6.9,63,821.1,1.6,5.8,0.5,74,216
MTE,01.02.2019 00:00,-4,88,817.6,1.5,5.4,1.7,44,0
MTE,02.02.2019 00:00,-2.6,78.9,820.1,1.7,6.1,3.6,66,91
MTE,03.02.2019 00:00,-4.2,90.9,832.8,1.2,4.3,0.6,41,0
MTE,04.02.2019 00:00,-8,74.2,844.5,2.3,8.3,0,90,249
MTE,05.02.2019 00:00,-4.5,54.5,846.2,2.8,10.1,0,92,253
MTE,06.02.2019 00:00,-2.9,46.9,845.4,2.9,10.4,0,94,254
MTE,07.02.2019 00:00,-0.7,59.5,840.8,2.3,8.3,1.9,58,0
MTE,08.02.2019 00:00,-4.1,68.6,841.3,2.4,8.6,0,90,250
MTE,09.02.2019 00:00,0.4,59.6,840.1,2.2,7.9,0,103,233
MTE,10.02.2019 00:00,-0.1,61.2,834.2,2.4,8.6,12.4,63,67
MTE,11.02.2019 00:00,-5.4,82.7,841.2,1.6,5.8,0.2,54,9
MTE,12.02.2019 00:00,-7.4,68.8,850.6,2.5,9,0,106,268
MTE,13.02.2019 00:00,-2.5,62.8,854,2.4,8.6,0,103,272
MTE,14.02.2019 00:00,0.5,53.1,855.5,2.8,10.1,0,106,273
MTE,15.02.2019 00:00,2,45.2,853.7,2.9,10.4,0,111,275
MTE,16.02.2019 00:00,1.8,41.7,852.2,3,10.8,0,115,279
MTE,17.02.2019 00:00,1.4,41.9,848.9,3.3,11.9,0,117,284
MTE,18.02.2019 00:00,1,49.7,844.6,2.7,9.7,0,116,290
MTE,19.02.2019 00:00,-0.6,47.8,844.2,2.8,10.1,0,121,298
MTE,20.02.2019 00:00,-0.2,55.3,846.4,2.8,10.1,0,122,304
MTE,21.02.2019 00:00,0.4,51.6,850.5,2.9,10.4,0,122,308
MTE,22.02.2019 00:00,1.3,57.1,851.7,2.6,9.4,0,121,307
MTE,23.02.2019 00:00,1.6,53.3,851,2.1,7.6,0,126,310
MTE,24.02.2019 00:00,1.8,57.4,853.4,2,7.2,0,132,319
MTE,25.02.2019 00:00,2.7,55.8,854.2,2.1,7.6,0,134,320
MTE,26.02.2019 00:00,4.4,45.3,853.8,2.5,9,0,141,322
MTE,27.02.2019 00:00,4.2,48,849.8,2.6,9.4,0,137,326
MTE,28.02.2019 00:00,3.8,53.8,846.3,2.4,8.6,0,136,327
MTE,01.03.2019 00:00,-0.2,83.4,841.4,1.7,6.1,2.4,39,0
MTE,02.03.2019 00:00,-1.8,74,841.8,2.4,8.6,0,84,44
MTE,03.03.2019 00:00,1.5,54.3,841.4,2.3,8.3,0,141,291
MTE,04.03.2019 00:00,0.8,69.7,834.3,2.6,9.4,7.2,31,0
MTE,05.03.2019 00:00,-2.9,76.3,837.5,2.2,7.9,0,154,339
MTE,06.03.2019 00:00,0,63.5,834.4,1.8,6.5,0,113,58
MTE,07.03.2019 00:00,1.3,79.7,832.2,1.9,6.8,5.9,114,115
MTE,08.03.2019 00:00,0,61.9,840.7,2.1,7.6,0,126,151
MTE,09.03.2019 00:00,1.6,78.1,846,1.6,5.8,4.1,63,0
MTE,10.03.2019 00:00,3.2,89.6,843.7,2.2,7.9,1.4,58,3
MTE,11.03.2019 00:00,-3.7,78.9,843.8,2.5,9,4.8,47,0
MTE,12.03.2019 00:00,-3.2,69.4,843.3,1.9,6.8,2.9,103,31
MTE,13.03.2019 00:00,-1.7,74.6,837.9,2.2,7.9,0.8,111,41
MTE,14.03.2019 00:00,-2.4,91.9,838.3,1.4,5,12.3,60,0
MTE,15.03.2019 00:00,1,95.7,841.5,1.2,4.3,3,46,0
MTE,16.03.2019 00:00,1.6,70.5,842.4,2.2,7.9,0,166,373
MTE,17.03.2019 00:00,3.6,52.5,836.1,2.8,10.1,0.5,172,268
MTE,18.03.2019 00:00,-2.9,63.9,840.2,2,7.2,0,165,172
MTE,19.03.2019 00:00,-4.3,47.2,844.1,2.3,8.3,0,191,372
MTE,20.03.2019 00:00,-2.7,49,848.4,2.5,9,0,193,373
MTE,21.03.2019 00:00,1.1,43.2,850.1,2.5,9,0,202,380
MTE,22.03.2019 00:00,3.4,39.1,851.5,2.7,9.7,0,197,381
MTE,23.03.2019 00:00,3.9,45.4,849.7,2.7,9.7,0,197,384
MTE,24.03.2019 00:00,4.5,48,846.6,2.5,9,0,198,385
MTE,25.03.2019 00:00,0.8,55.7,842.4,2.8,10.1,0.3,180,283
MTE,26.03.2019 00:00,-2.5,62.8,844.4,2.1,7.6,0,206,394
MTE,27.03.2019 00:00,-1,54.9,846.3,2.2,7.9,0,204,394
MTE,28.03.2019 00:00,0.4,57.6,848.2,2.4,8.6,0,209,396
MTE,29.03.2019 00:00,2.1,48.2,849.3,2.6,9.4,0,211,399
MTE,30.03.2019 00:00,2.8,40.5,846.3,2.6,9.4,0,219,402
MTE,31.03.2019 00:00,3.4,41.4,842.2,2.6,9.4,0,207,406
MTE,01.04.2019 00:00,4.4,40.2,840.4,2.4,8.6,0,198,388
MTE,02.04.2019 00:00,4.5,46.9,836.8,2.1,7.6,0,160,101
MTE,03.04.2019 00:00,2.3,71.3,826.9,2.2,7.9,16.7,126,16
MTE,04.04.2019 00:00,-3.9,93.1,823.1,1.9,6.8,9.7,28,0
MTE,05.04.2019 00:00,-3.2,80.1,826.8,2.1,7.6,0,231,414
MTE,06.04.2019 00:00,2.3,68.3,827.8,1.8,6.5,0.3,223,405
MTE,07.04.2019 00:00,0.3,94,830,1.1,4,11.5,73,0
MTE,08.04.2019 00:00,0.9,79,833.8,1.4,5,0,243,240
MTE,09.04.2019 00:00,1.7,57.3,832.9,2.2,7.9,0,239,420
MTE,10.04.2019 00:00,1.9,69,832.6,2.1,7.6,0.3,144,182
MTE,11.04.2019 00:00,2.8,83.4,834.8,1.5,5.4,0.1,114,52
MTE,12.04.2019 00:00,2.8,76.2,837.2,1.9,6.8,0,191,246
MTE,13.04.2019 00:00,0.7,62.9,837.1,2.1,7.6,0,214,316
MTE,14.04.2019 00:00,-1.4,68.4,836.7,1.6,5.8,0.1,188,145
MTE,15.04.2019 00:00,1.7,54.4,840.8,2,7.2,0,246,429
MTE,16.04.2019 00:00,3.9,57.7,842,1.8,6.5,0,130,0
MTE,17.04.2019 00:00,5.4,64.6,843.6,1.7,6.1,0,243,426
MTE,18.04.2019 00:00,6.3,56.9,846,2.2,7.9,0,246,432
MTE,19.04.2019 00:00,6.6,55.7,850.2,1.9,6.8,0,166,152
MTE,20.04.2019 00:00,6.6,52.6,849,1.9,6.8,0,253,442
MTE,21.04.2019 00:00,7.9,38.1,843.3,2.2,7.9,0,204,188
MTE,22.04.2019 00:00,8.9,49.6,834.3,1.9,6.8,0,225,381
MTE,23.04.2019 00:00,8.1,60.1,828.2,1.8,6.5,0,185,143
MTE,24.04.2019 00:00,6.3,73.2,832.5,1.7,6.1,2.6,119,68
MTE,25.04.2019 00:00,8.4,51.2,835.9,2.5,9,6.5,219,246
MTE,26.04.2019 00:00,1.5,88.6,839.5,1.9,6.8,9.8,169,185
MTE,27.04.2019 00:00,2.3,84.7,842.2,2.1,7.6,1.3,167,38
MTE,28.04.2019 00:00,-0.5,79.2,841.2,1.6,5.8,0.5,142,43
MTE,29.04.2019 00:00,1.7,67.7,840.8,1.6,5.8,0,139,7
MTE,30.04.2019 00:00,4,68.4,840.3,1.8,6.5,0,279,458
MTE,01.05.2019 00:00,5.3,55.1,839.3,2.2,7.9,0,276,461
MTE,02.05.2019 00:00,4.9,68.5,837.3,2,7.2,6.1,183,221
MTE,03.05.2019 00:00,3.9,82.1,834.5,1.5,5.4,0.6,177,106
MTE,04.05.2019 00:00,2.9,74.8,830.8,2.4,8.6,0.7,162,84
MTE,05.05.2019 00:00,-2.4,63.8,833.7,1.8,6.5,0,134,1
MTE,06.05.2019 00:00,-0.9,59.4,839.2,1.9,6.8,0,288,473
MTE,07.05.2019 00:00,3.9,49.9,839.5,2.1,7.6,0,279,447
MTE,08.05.2019 00:00,2.9,84.7,834.4,2,7.2,12.1,77,0
MTE,09.05.2019 00:00,2.7,90,832.9,1.4,5,0.9,131,16
MTE,10.05.2019 00:00,6.5,75.7,837.7,2.1,7.6,0,299,354
MTE,11.05.2019 00:00,4.5,81.3,840.2,2.2,7.9,5.2,141,52
MTE,12.05.2019 00:00,2.3,66.2,845.8,1.7,6.1,0,212,174
MTE,13.05.2019 00:00,4,66.6,846.3,2,7.2,0,288,483
MTE,14.05.2019 00:00,4.2,66,842.3,2.2,7.9,0,284,482
MTE,15.05.2019 00:00,3.3,56.9,838,1.9,6.8,0,290,482
MTE,16.05.2019 00:00,5.1,65.9,835.3,2,7.2,0,249,330
MTE,17.05.2019 00:00,6.6,63.9,831.9,2.1,7.6,0.1,186,8
MTE,18.05.2019 00:00,5.9,79.8,831.3,1.4,5,0.4,131,1
MTE,19.05.2019 00:00,5.7,88.2,830.8,0.9,3.2,13.8,78,0
MTE,20.05.2019 00:00,5.4,92.6,833.9,1.2,4.3,6.3,70,0
MTE,21.05.2019 00:00,6.6,80.6,839.5,1.8,6.5,0,173,44
MTE,22.05.2019 00:00,7.6,70,842.4,1.8,6.5,0,289,384
MTE,23.05.2019 00:00,8.4,57.2,842.5,2.2,7.9,0,301,491
MTE,24.05.2019 00:00,9.8,57.5,840.8,2,7.2,0,271,467
MTE,25.05.2019 00:00,8.2,81.2,841.5,1.6,5.8,6.4,124,80
MTE,26.05.2019 00:00,7.9,83.6,841.3,1.5,5.4,0,139,1
MTE,27.05.2019 00:00,9.5,76.2,837,1.6,5.8,4.8,129,1
MTE,28.05.2019 00:00,5.7,91,835.7,1.5,5.4,5.3,77,0
MTE,29.05.2019 00:00,5.2,75.3,842.7,1.4,5,0,118,12
MTE,30.05.2019 00:00,6.4,65.1,848.6,2.1,7.6,0,308,494
MTE,31.05.2019 00:00,9.7,62.1,849.4,2.2,7.9,0,302,496
MTE,01.06.2019 00:00,12.3,60.1,848.2,2.4,8.6,0,305,497
MTE,02.06.2019 00:00,13.6,54.2,846.5,2.3,8.3,0,304,497
MTE,03.06.2019 00:00,14.4,51.3,845.3,2.2,7.9,0,287,472
MTE,04.06.2019 00:00,15.1,51.3,841.6,2,7.2,0,265,412
MTE,05.06.2019 00:00,12.7,62.6,837.9,2.1,7.6,1,151,138
MTE,06.06.2019 00:00,7.5,87.7,839,1.8,6.5,0.1,117,45
MTE,07.06.2019 00:00,12.1,61.2,840.1,2.3,8.3,0,283,434
MTE,08.06.2019 00:00,10.1,58.5,847.6,2.2,7.9,0,309,465
MTE,09.06.2019 00:00,9.6,83.7,847.1,1.9,6.8,4.3,108,25
MTE,10.06.2019 00:00,8.8,94,840.6,2.1,7.6,33.8,64,15
MTE,11.06.2019 00:00,7,92.8,836.7,2.4,8.6,1.4,194,151
MTE,12.06.2019 00:00,9.5,84.5,837.6,2.5,9,0.2,305,440
MTE,13.06.2019 00:00,10.7,72.1,842,2,7.2,0,315,500
MTE,14.06.2019 00:00,14,60.3,842.7,2.6,9.4,0,174,168
MTE,15.06.2019 00:00,11.9,78.7,843.2,1.9,6.8,3.4,238,328
MTE,16.06.2019 00:00,10.5,78.3,846,2,7.2,0,290,397
MTE,17.06.2019 00:00,12.8,60.8,845,2.4,8.6,0,271,431
MTE,18.06.2019 00:00,13.9,66.6,844.5,2.4,8.6,0.5,237,326
MTE,19.06.2019 00:00,14.1,58.8,842.5,2.2,7.9,0,238,323
