station_abbr,reference_timestamp,tre200d0,tre200dx,tre200dn,tre005d0,tre005dx,tre005dn,ure200d0,pva200d0,prestad0,pp0qffd0,ppz850d0,ppz700d0,pp0qnhd0,fkl010d0,fkl010d1,fu3010d0,fu3010d1,fkl010d3,fu3010d3,wcc006d0,rre150d0,rka150d0,htoautd0,gre000d0,oli000d0,olo000d0,osr000d0,ods000d0,sre000d0,sremaxdv,erefaod0,xcd000d0,dkl010d0,xno000d0,xno012d0,rreetsd0,tso005d0,tso010d0,tso020d0
SAE,02.02.1941 00:00,-15.1,-9.3,-16.2,,,,99.3,2,731.8,,,,,14.2,,51.1,,,,,3.1,,,,,,,,0,0,,,,,,,,,
SAE,03.02.1941 00:00,-10.8,-8.4,-13.2,,,,87.3,2.4,726.4,,,,,8.3,,29.9,,,,,0.2,,,,,,,,0,0,,,,,,,,,
SAE,04.02.1941 00:00,-18.7,-13.6,-19.7,,,,91,1.3,732.1,,,,,12.3,,44.3,,,,,2.6,,,,,,,,0,0,,,,,,,,,
SAE,05.02.1941 00:00,-16.3,-13.3,-19.6,,,,89,1.5,736,,,,,10.5,,37.8,,,,,0,,,,,,,,348,58,,,,,,,,,
SAE,06.02.1941 00:00,-13.9,-12.8,-15.3,,,,86.3,1.8,733.4,,,,,12.3,,44.3,,,,,11.2,,,,,,,,264,44,,,,,,,,,
SAE,07.02.1941 00:00,-9.9,-6.1,-15.6,,,,97.7,2.7,740.7,,,,,16.9,,60.8,,,,,20.5,,,,,,,,66,11,,,,,,,,,
SAE,08.02.1941 00:00,-5.1,-4,-6.6,,,,100,4.1,747.1,,,,,19,,68.4,,,,,23.2,,,,,,,,0,0,,,,,,,,,
SAE,09.02.1941 00:00,-3.2,-1.8,-6.8,,,,67,3,751.8,,,,,19,,68.4,,,,,0,,,,,,,,588,96,,,,,,,,,
SAE,10.02.1941 00:00,-2.5,-0.6,-4.6,,,,49.7,2.6,750.9,,,,,19,,68.4,,,,,0,,,,,,,,492,80,,,,,,,,,
SAE,11.02.1941 00:00,-3.5,-1.3,-5.8,,,,42.7,1.9,747.7,,,,,14.2,,51.1,,,,,0,,,,,,,,540,87,,,,,,,,,
SAE,12.02.1941 00:00,-1.7,1,-3.7,,,,38.7,2.1,740,,,,,6.7,,24.1,,,,,0,,,,,,,,306,50,,,,,,,,,
SAE,13.02.1941 00:00,-6.5,-3,-9.2,,,,89,3.6,733.4,,,,,14.2,,51.1,,,,,5.6,,,,,,,,0,0,,,,,,,,,
SAE,14.02.1941 00:00,-7,-5.3,-11.3,,,,48,1.5,733.2,,,,,10.5,,37.8,,,,,1.8,,,,,,,,570,91,,,,,,,,,
SAE,15.02.1941 00:00,-8.5,-6.3,-9.7,,,,81,2.6,734.6,,,,,16.9,,60.8,,,,,3.4,,,,,,,,246,39,,,,,,,,,
SAE,16.02.1941 00:00,-7.1,-4.8,-9,,,,77.3,2.9,728.5,,,,,16.9,,60.8,,,,,0,,,,,,,,0,0,,,,,,,,,
SAE,17.02.1941 00:00,-7.3,-5.4,-8.8,,,,57.7,2.1,730.2,,,,,3.5,,12.6,,,,,0.3,,,,,,,,102,16,,,,,,,,,
SAE,18.02.1941 00:00,-9.4,-6.4,-10.7,,,,87,2.7,728.9,,,,,6.7,,24.1,,,,,2,,,,,,,,240,38,,,,,,,,,
SAE,19.02.1941 00:00,-10.9,-8.6,-12.2,,,,94.7,2.5,729.4,,,,,12.3,,44.3,,,,,2.3,,,,,,,,138,21,,,,,,,,,
SAE,20.02.1941 00:00,-10.6,-8.1,-11.6,,,,81.3,2.3,728.7,,,,,5.3,,19.1,,,,,2.5,,,,,,,,78,12,,,,,,,,,
SAE,21.02.1941 00:00,-14.2,-11,-16.7,,,,94.3,2,726.3,,,,,12.3,,44.3,,,,,3.4,,,,,,,,228,35,,,,,,,,,
SAE,22.02.1941 00:00,-15.4,-12.6,-17.2,,,,92,1.7,729.7,,,,,10.5,,37.8,,,,,4.6,,,,,,,,108,17,,,,,,,,,
SAE,23.02.1941 00:00,-11.6,-9,-14.8,,,,97.3,2.6,727.9,,,,,21.1,,76,,,,,15.9,,,,,,,,0,0,,,,,,,,,
SAE,24.02.1941 00:00,-11.4,-9.4,-15.6,,,,72.7,1.8,729.1,,,,,12.3,,44.3,,,,,6.7,,,,,,,,276,42,,,,,,,,,
SAE,25.02.1941 00:00,-15.6,-13.6,-16.1,,,,89.3,1.7,733.7,,,,,8.3,,29.9,,,,,5.7,,,,,,,,36,5,,,,,,,,,
SAE,26.02.1941 00:00,-13.2,-11.4,-14.8,,,,76,1.7,738.4,,,,,10.5,,37.8,,,,,0,,,,,,,,624,95,,,,,,,,,
SAE,27.02.1941 00:00,-5.5,-2.7,-13.1,,,,47.3,2.1,748.6,,,,,14.2,,51.1,,,,,2.6,,,,,,,,396,59,,,,,,,,,
SAE,28.02.1941 00:00,-1.7,-1,-2.8,,,,89.3,4.7,751.4,,,,,19,,68.4,,,,,0.5,,,,,,,,0,0,,,,,,,,,
SAE,01.03.1941 00:00,-4.1,-1.4,-5.6,,,,98,4.5,750.8,,,,,19,,68.4,,,,,4.6,,,,,,,,0,0,,,,,,,,,
SAE,02.03.1941 00:00,-3.1,0.2,-6.8,,,,42.3,2,749.3,,,,,8.3,,29.9,,,,,0,,,,,,,,546,81,,,,,,,,,
SAE,03.03.1941 00:00,-4.7,-3,-5.4,,,,94,4.1,741.6,,,,,8.3,,29.9,,,,,8.4,,,,,,,,0,0,,,,,,,,,
SAE,04.03.1941 00:00,-7.6,-3.1,-10.4,,,,96.7,3.6,733,,,,,8.3,,29.9,,,,,13.3,,,,,,,,144,21,,,,,,,,,
SAE,05.03.1941 00:00,-11.9,-10.2,-13.7,,,,96.7,2.4,731.2,,,,,10.5,,37.8,,,,,10,,,,,,,,0,0,,,,,,,,,
SAE,06.03.1941 00:00,-9.4,-6.6,-14.4,,,,77.7,2.3,736.1,,,,,6.7,,24.1,,,,,0.4,,,,,,,,516,75,,,,,,,,,
SAE,07.03.1941 00:00,-4.7,-3.7,-6.9,,,,68.3,2.9,739.9,,,,,10.5,,37.8,,,,,0,,,,,,,,522,76,,,,,,,,,
SAE,08.03.1941 00:00,-5.5,-0.8,-9.3,,,,90,3.9,738.9,,,,,14.2,,51.1,,,,,11.6,,,,,,,,78,11,,,,,,,,,
SAE,09.03.1941 00:00,-8.9,-7.6,-9.6,,,,65.3,2.1,739.8,,,,,5.3,,19.1,,,,,0,,,,,,,,618,89,,,,,,,,,
SAE,10.03.1941 00:00,-7.9,-5.8,-9.1,,,,48.3,1.7,740.1,,,,,3.5,,12.6,,,,,0.3,,,,,,,,612,87,,,,,,,,,
SAE,11.03.1941 00:00,-8.6,-7.2,-9.7,,,,92,3,744,,,,,5.3,,19.1,,,,,1.3,,,,,,,,24,3,,,,,,,,,
SAE,12.03.1941 00:00,-5.3,-4.2,-10,,,,41,1.6,745.5,,,,,12.3,,44.3,,,,,0,,,,,,,,642,91,,,,,,,,,
SAE,13.03.1941 00:00,-4.5,-3,-6.1,,,,27,1.2,745.6,,,,,5.3,,19.1,,,,,0,,,,,,,,642,90,,,,,,,,,
SAE,14.03.1941 00:00,-3.8,-2.8,-6.6,,,,50,2.2,748.8,,,,,8.3,,29.9,,,,,0,,,,,,,,630,88,,,,,,,,,
SAE,15.03.1941 00:00,-4,-1.5,-5.5,,,,43.3,1.9,753.3,,,,,5.3,,19.1,,,,,0,,,,,,,,636,88,,,,,,,,,
SAE,16.03.1941 00:00,-5,-4,-5.8,,,,84.3,3.6,753.3,,,,,10.5,,37.8,,,,,0,,,,,,,,630,88,,,,,,,,,
SAE,17.03.1941 00:00,-8.3,-5.4,-10.2,,,,88,3.1,748.2,,,,,5.3,,19.1,,,,,0.6,,,,,,,,6,1,,,,,,,,,
SAE,18.03.1941 00:00,-12.2,-8.5,-14.2,,,,53,1.2,746.4,,,,,8.3,,29.9,,,,,0,,,,,,,,660,91,,,,,,,,,
SAE,19.03.1941 00:00,-8.7,-7.1,-9.8,,,,18.3,0.6,748.8,,,,,6.7,,24.1,,,,,0,,,,,,,,654,90,,,,,,,,,
SAE,20.03.1941 00:00,-7.5,-6.4,-8.4,,,,45,1.6,749.5,,,,,0,,0,,,,,0,,,,,,,,660,91,,,,,,,,,
SAE,21.03.1941 00:00,-7.4,-6.2,-8.3,,,,52.7,1.8,748,,,,,16.9,,60.8,,,,,0.2,,,,,,,,660,90,,,,,,,,,
SAE,22.03.1941 00:00,-6.7,-5.4,-9.8,,,,100,3.6,743.8,,,,,21.1,,76,,,,,11,,,,,,,,0,0,,,,,,,,,
SAE,23.03.1941 00:00,-5.8,-5,-8.4,,,,100,4,738.5,,,,,24.1,,86.8,,,,,46.3,,,,,,,,0,0,,,,,,,,,
SAE,24.03.1941 00:00,-10.2,-8.8,-11.6,,,,95.7,2.7,742.9,,,,,10.5,,37.8,,,,,0,,,,,,,,78,11,,,,,,,,,
SAE,25.03.1941 00:00,-7.4,-5.6,-11,,,,93.7,3.2,746.9,,,,,16.9,,60.8,,,,,4.3,,,,,,,,0,0,,,,,,,,,
SAE,26.03.1941 00:00,-5.3,-4.2,-7,,,,98,4,746.5,,,,,21.1,,76,,,,,3.4,,,,,,,,0,0,,,,,,,,,
SAE,27.03.1941 00:00,-3.3,-2,-4.4,,,,100,4.8,744.5,,,,,10.5,,37.8,,,,,5.7,,,,,,,,6,1,,,,,,,,,
SAE,28.03.1941 00:00,-4.8,-2,-6.9,,,,88,3.9,736,,,,,12.3,,44.3,,,,,16.7,,,,,,,,0,0,,,,,,,,,
SAE,29.03.1941 00:00,-7.6,-6.1,-8.5,,,,100,3.5,734.7,,,,,14.2,,51.1,,,,,6.8,,,,,,,,0,0,,,,,,,,,
SAE,30.03.1941 00:00,-5.4,-2.8,-8.2,,,,94,3.9,732.3,,,,,12.3,,44.3,,,,,0,,,,,,,,90,12,,,,,,,,,
SAE,31.03.1941 00:00,-5.3,-1.5,-8.5,,,,94.7,4.2,736.7,,,,,5.3,,19.1,,,,,8.1,,,,,,,,12,2,,,,,,,,,
SAE,01.04.1941 00:00,-5.6,-3.8,-8.9,,,,80.7,3.3,734.4,,,,,10.5,,37.8,,,,,0.6,,,,,,,,624,79,,,,,,,,,
SAE,02.04.1941 00:00,-9.4,-5.9,-9.9,,,,94,2.9,733.5,,,,,12.3,,44.3,,,,,10.7,,,,,,,,30,4,,,,,,,,,
SAE,03.04.1941 00:00,-6.2,-4.5,-9.1,,,,71.3,2.8,740.2,,,,,5.3,,19.1,,,,,0,,,,,,,,690,87,,,,,,,,,
SAE,04.04.1941 00:00,-3.4,-1.8,-7,,,,79.3,3.8,745.4,,,,,8.3,,29.9,,,,,0,,,,,,,,228,29,,,,,,,,,
SAE,05.04.1941 00:00,-1,2.4,-2.7,,,,87,5.1,744,,,,,10.5,,37.8,,,,,7.3,,,,,,,,0,0,,,,,,,,,
SAE,06.04.1941 00:00,-2.5,1.4,-6,,,,92,5,739.5,,,,,2.4,,8.6,,,,,9.8,,,,,,,,0,0,,,,,,,,,
SAE,07.04.1941 00:00,-9.9,-6.1,-11.7,,,,92.3,2.8,736.7,,,,,5.3,,19.1,,,,,3.4,,,,,,,,0,0,,,,,,,,,
SAE,08.04.1941 00:00,-12,-9.9,-13,,,,92.3,2.3,742.6,,,,,8.3,,29.9,,,,,0.3,,,,,,,,0,0,,,,,,,,,
SAE,09.04.1941 00:00,-14.4,-12.9,-16.9,,,,50,1.1,742.9,,,,,12.3,,44.3,,,,,0,,,,,,,,612,74,,,,,,,,,
SAE,10.04.1941 00:00,-16.4,-14.6,-17.6,,,,93.3,1.6,743.7,,,,,5.3,,19.1,,,,,2.3,,,,,,,,0,0,,,,,,,,,
SAE,11.04.1941 00:00,-14.2,-11.9,-17.8,,,,79.3,1.6,746.5,,,,,5.3,,19.1,,,,,0.2,,,,,,,,186,22,,,,,,,,,
SAE,12.04.1941 00:00,-9.4,-8.1,-13.5,,,,71.7,2.1,748.8,,,,,12.3,,44.3,,,,,1.8,,,,,,,,252,30,,,,,,,,,
SAE,13.04.1941 00:00,-4.7,-3.1,-8.5,,,,96,4.1,752.1,,,,,12.3,,44.3,,,,,0,,,,,,,,150,18,,,,,,,,,
SAE,14.04.1941 00:00,-1.3,0.2,-3.8,,,,79.3,4.4,750.5,,,,,14.2,,51.1,,,,,0.1,,,,,,,,438,52,,,,,,,,,
SAE,15.04.1941 00:00,-3.2,-1.2,-4.4,,,,100,5,744.4,,,,,10.5,,37.8,,,,,6.6,,,,,,,,0,0,,,,,,,,,
SAE,16.04.1941 00:00,-6.4,-4.6,-7.4,,,,95,3.7,742.3,,,,,6.7,,24.1,,,,,1.6,,,,,,,,0,0,,,,,,,,,
SAE,17.04.1941 00:00,-3.2,-0.4,-7.1,,,,82.7,4.1,740.1,,,,,5.3,,19.1,,,,,0,,,,,,,,678,80,,,,,,,,,
SAE,18.04.1941 00:00,-2.5,0,-5.1,,,,66,3.5,740.9,,,,,6.7,,24.1,,,,,0,,,,,,,,528,62,,,,,,,,,
SAE,19.04.1941 00:00,-3.2,0.4,-4.9,,,,90.7,4.5,744.7,,,,,8.3,,29.9,,,,,0,,,,,,,,78,9,,,,,,,,,
SAE,20.04.1941 00:00,-3.3,-2.2,-5.3,,,,98.3,4.7,748.2,,,,,10.5,,37.8,,,,,19.8,,,,,,,,72,8,,,,,,,,,
SAE,21.04.1941 00:00,-5.7,-4.6,-7.4,,,,94.7,3.8,748.4,,,,,10.5,,37.8,,,,,0,,,,,,,,48,6,,,,,,,,,
SAE,22.04.1941 00:00,-5.9,-4.1,-7,,,,94.3,3.8,747.8,,,,,6.7,,24.1,,,,,0.9,,,,,,,,6,1,,,,,,,,,
SAE,23.04.1941 00:00,-3.2,-1,-7.2,,,,76,3.7,745.5,,,,,12.3,,44.3,,,,,4.4,,,,,,,,612,71,,,,,,,,,
SAE,24.04.1941 00:00,-3,-0.6,-3.6,,,,98.7,4.9,741.4,,,,,6.7,,24.1,,,,,12.4,,,,,,,,0,0,,,,,,,,,
SAE,25.04.1941 00:00,-1.2,0.6,-2.9,,,,81,4.6,732.9,,,,,10.5,,37.8,,,,,0,,,,,,,,138,16,,,,,,,,,
SAE,26.04.1941 00:00,-6.3,-2.1,-7,,,,94.3,3.7,731.9,,,,,3.5,,12.6,,,,,2,,,,,,,,0,0,,,,,,,,,
SAE,27.04.1941 00:00,-5.6,-1.4,-7.5,,,,95,4.1,734,,,,,3.5,,12.6,,,,,2.3,,,,,,,,0,0,,,,,,,,,
SAE,28.04.1941 00:00,-4.8,-0.7,-8.1,,,,85.7,3.7,739.4,,,,,2.4,,8.6,,,,,0.2,,,,,,,,72,8,,,,,,,,,
SAE,29.04.1941 00:00,-2.3,0.2,-6,,,,70,3.7,747.1,,,,,5.3,,19.1,,,,,0,,,,,,,,588,67,,,,,,,,,
SAE,30.04.1941 00:00,-0.7,2.4,-3,,,,68.7,4.1,745.2,,,,,5.3,,19.1,,,,,1.8,,,,,,,,162,18,,,,,,,,,
SAE,01.05.1941 00:00,-3.1,-1.8,-3.8,,,,98,4.8,741.6,,,,,6.7,,24.1,,,,,5.3,,,,,,,,0,0,,,,,,,,,
SAE,02.05.1941 00:00,-3.3,-0.4,-4.5,,,,98,4.8,742.4,,,,,2.4,,8.6,,,,,18.4,,,,,,,,0,0,,,,,,,,,
SAE,03.05.1941 00:00,-9.6,-4.5,-13,,,,96.3,3.2,742.5,,,,,8.3,,29.9,,,,,2.9,,,,,,,,0,0,,,,,,,,,
SAE,04.05.1941 00:00,-10,-7.2,-12.2,,,,68,2,744.4,,,,,5.3,,19.1,,,,,0,,,,,,,,642,71,,,,,,,,,
SAE,05.05.1941 00:00,-7.9,-5.4,-11.9,,,,83.3,2.9,745.5,,,,,3.5,,12.6,,,,,0,,,,,,,,426,47,,,,,,,,,
SAE,06.05.1941 00:00,-6.4,-3.2,-9.1,,,,86,3.3,742.4,,,,,5.3,,19.1,,,,,4.1,,,,,,,,396,44,,,,,,,,,
SAE,07.05.1941 00:00,-6.2,-3.6,-8.4,,,,95.3,3.7,742.6,,,,,10.5,,37.8,,,,,0,,,,,,,,144,16,,,,,,,,,
SAE,08.05.1941 00:00,-4.9,-2.9,-6.6,,,,82.3,3.5,744.7,,,,,6.7,,24.1,,,,,0,,,,,,,,582,65,,,,,,,,,
SAE,09.05.1941 00:00,-1.9,0.6,-5.3,,,,77.3,4.3,745,,,,,6.7,,24.1,,,,,0,,,,,,,,558,62,,,,,,,,,
SAE,10.05.1941 00:00,-1.6,1.4,-3.7,,,,78,4.4,742.9,,,,,1.4,,5,,,,,14.9,,,,,,,,228,25,,,,,,,,,
SAE,11.05.1941 00:00,-8.1,-3.6,-10.6,,,,96.3,3.3,744.7,,,,,5.3,,19.1,,,,,2.2,,,,,,,,0,0,,,,,,,,,
SAE,12.05.1941 00:00,-9.2,-6,-12.4,,,,91.3,2.9,748,,,,,2.4,,8.6,,,,,0.2,,,,,,,,0,0,,,,,,,,,
SAE,13.05.1941 00:00,-2.2,-0.5,-9.7,,,,57,3.1,751.2,,,,,2.4,,8.6,,,,,0,,,,,,,,732,81,,,,,,,,,
SAE,14.05.1941 00:00,-1.7,1.1,-4.5,,,,66,3.7,751,,,,,8.3,,29.9,,,,,0,,,,,,,,804,88,,,,,,,,,
SAE,15.05.1941 00:00,-1.1,2.4,-3.2,,,,77.7,4.4,746.5,,,,,10.5,,37.8,,,,,17.8,,,,,,,,276,30,,,,,,,,,
SAE,16.05.1941 00:00,-3.8,-2.8,-5.3,,,,98.3,4.5,745.2,,,,,10.5,,37.8,,,,,4.3,,,,,,,,0,0,,,,,,,,,
SAE,17.05.1941 00:00,0.8,2.8,-2.9,,,,81,5.2,745.8,,,,,10.5,,37.8,,,,,0.3,,,,,,,,222,24,,,,,,,,,
SAE,18.05.1941 00:00,0.4,3.1,-1,,,,87.7,5.7,741.5,,,,,10.5,,37.8,,,,,18.9,,,,,,,,18,2,,,,,,,,,
SAE,19.05.1941 00:00,-2.7,1,-6.3,,,,95.3,5.1,739.1,,,,,8.3,,29.9,,,,,19.5,,,,,,,,0,0,,,,,,,,,
SAE,20.05.1941 00:00,-4.7,-3.5,-6.6,,,,97,4.2,743.9,,,,,5.3,,19.1,,,,,42,,,,,,,,0,0,,,,,,,,,
SAE,21.05.1941 00:00,-3,-1.2,-5.2,,,,97.3,4.8,749.4,,,,,5.3,,19.1,,,,,4,,,,,,,,48,5,,,,,,,,,
SAE,22.05.1941 00:00,-0.6,1.3,-3,,,,92.7,5.4,752.5,,,,,8.3,,29.9,,,,,3.3,,,,,,,,30,3,,,,,,,,,
SAE,23.05.1941 00:00,-0.2,3.8,-5.3,,,,86.7,5.5,747.5,,,,,8.3,,29.9,,,,,16.4,,,,,,,,270,29,,,,,,,,,
SAE,24.05.1941 00:00,-4.6,-2,-6.5,,,,93,4,744.5,,,,,5.3,,19.1,,,,,3.7,,,,,,,,0,0,,,,,,,,,
SAE,25.05.1941 00:00,0,1.6,-4.5,,,,80.7,5,744.1,,,,,8.3,,29.9,,,,,0,,,,,,,,366,39,,,,,,,,,
SAE,26.05.1941 00:00,-0.5,1.4,-2.7,,,,74.7,4.4,741.6,,,,,12.3,,44.3,,,,,3.7,,,,,,,,6,1,,,,,,,,,
SAE,27.05.1941 00:00,-1.1,2.3,-4.6,,,,88.3,5,743.9,,,,,5.3,,19.1,,,,,1.3,,,,,,,,60,6,,,,,,,,,
SAE,28.05.1941 00:00,0.3,3.9,-4,,,,73.7,4.7,739.6,,,,,10.5,,37.8,,,,,8.4,,,,,,,,174,19,,,,,,,,,
SAE,29.05.1941 00:00,-3.1,-2.2,-4.6,,,,100,4.8,742,,,,,19,,68.4,,,,,5.5,,,,,,,,0,0,,,,,,,,,
SAE,30.05.1941 00:00,-1.2,1.5,-3.4,,,,92,5.2,747.1,,,,,3.5,,12.6,,,,,3,,,,,,,,438,47,,,,,,,,,
SAE,31.05.1941 00:00,-2.1,-0.7,-3,,,,96.7,5.1,748.9,,,,,6.7,,24.1,,,,,6.4,,,,,,,,0,0,,,,,,,,,
SAE,01.06.1941 00:00,2.1,3.9,-2.5,,,,69,5,754.3,,,,,5.3,,19.1,,,,,0,,,,,,,,822,87,,,,,,,,,
SAE,02.06.1941 00:00,4.8,7.2,1.4,,,,54.3,4.8,755.3,,,,,5.3,,19.1,,,,,0,,,,,,,,624,66,,,,,,,,,
SAE,03.06.1941 00:00,5.3,8.8,2,,,,85.3,7.7,756.6,,,,,2.4,,8.6,,,,,0,,,,,,,,702,75,,,,,,,,,
SAE,04.06.1941 00:00,8.5,10.7,4.6,,,,55.3,6.3,756.7,,,,,8.3,,29.9,,,,,1.7,,,,,,,,798,85,,,,,,,,,
SAE,05.06.1941 00:00,2.5,6.3,-1,,,,91.7,7.1,751.7,,,,,8.3,,29.9,,,,,18.7,,,,,,,,270,29,,,,,,,,,
SAE,06.06.1941 00:00,-1.3,-0.4,-2.4,,,,99.3,5.5,749.4,,,,,12.3,,44.3,,,,,31,,,,,,,,0,0,,,,,,,,,
SAE,07.06.1941 00:00,0.7,4.2,-1,,,,91.7,6.1,747.9,,,,,8.3,,29.9,,,,,8.2,,,,,,,,12,1,,,,,,,,,
SAE,08.06.1941 00:00,-0.3,2.8,-1.6,,,,92.7,5.6,746.2,,,,,6.7,,24.1,,,,,8.5,,,,,,,,60,6,,,,,,,,,
SAE,09.06.1941 00:00,3.2,5.2,-1.5,,,,66.7,5.2,741.9,,,,,10.5,,37.8,,,,,0,,,,,,,,444,47,,,,,,,,,
SAE,10.06.1941 00:00,0.4,4.2,-1.2,,,,95.3,6.2,738.6,,,,,6.7,,24.1,,,,,9.5,,,,,,,,0,0,,,,,,,,,
SAE,11.06.1941 00:00,-1.5,-0.7,-2,,,,100,5.6,745.3,,,,,16.9,,60.8,,,,,56,,,,,,,,0,0,,,,,,,,,
SAE,12.06.1941 00:00,1.5,3.4,-1.7,,,,95.3,6.5,748.4,,,,,5.3,,19.1,,,,,11.4,,,,,,,,144,15,,,,,,,,,
SAE,13.06.1941 00:00,-3.5,0.6,-5.6,,,,100,5,746.8,,,,,10.5,,37.8,,,,,39.8,,,,,,,,0,0,,,,,,,,,
SAE,14.06.1941 00:00,-3.1,-1.2,-5.4,,,,96,4.6,754.5,,,,,3.5,,12.6,,,,,0,,,,,,,,84,9,,,,,,,,,
SAE,15.06.1941 00:00,-0.2,1.6,-3.5,,,,83.3,5,756,,,,,12.3,,44.3,,,,,10.1,,,,,,,,30,3,,,,,,,,,
SAE,16.06.1941 00:00,-0.4,0.6,-1.4,,,,100,6,756.7,,,,,6.7,,24.1,,,,,4,,,,,,,,0,0,,,,,,,,,
SAE,17.06.1941 00:00,2.7,4.3,-1.8,,,,38.7,3,759,,,,,1.4,,5,,,,,0,,,,,,,,780,82,,,,,,,,,
SAE,18.06.1941 00:00,7.4,10.1,3.3,,,,43.7,4.5,760.4,,,,,5.3,,19.1,,,,,0,,,,,,,,852,89,,,,,,,,,
SAE,19.06.1941 00:00,8.1,10.4,5,,,,63,6.9,761.3,,,,,8.3,,29.9,,,,,0,,,,,,,,828,87,,,,,,,,,
SAE,20.06.1941 00:00,8.4,11,5.8,,,,85,9.3,761.6,,,,,2.4,,8.6,,,,,0,,,,,,,,384,40,,,,,,,,,
SAE,21.06.1941 00:00,9.6,12.6,7,,,,72.3,8.9,760.2,,,,,2.4,,8.6,,,,,0,,,,,,,,420,44,,,,,,,,,
SAE,22.06.1941 00:00,8.9,12.1,6.8,,,,76,8.8,758.5,,,,,3.5,,12.6,,,,,0,,,,,,,,690,72,,,,,,,,,
SAE,23.06.1941 00:00,8,10.8,5.8,,,,75.3,8.3,758.3,,,,,5.3,,19.1,,,,,0,,,,,,,,558,58,,,,,,,,,
SAE,24.06.1941 00:00,9.6,12.2,6.4,,,,53,6.5,758.5,,,,,2.4,,8.6,,,,,0,,,,,,,,852,89,,,,,,,,,
SAE,25.06.1941 00:00,10.9,14.4,7.3,,,,74.3,10,760.2,,,,,2.4,,8.6,,,,,21.4,,,,,,,,498,52,,,,,,,,,
SAE,26.06.1941 00:00,7.2,9.9,6.4,,,,85,8.8,761.1,,,,,8.3,,29.9,,,,,9,,,,,,,,78,8,,,,,,,,,
SAE,27.06.1941 00:00,5.2,6.6,3.9,,,,95,8.6,759.8,,,,,10.5,,37.8,,,,,10.8,,,,,,,,42,4,,,,,,,,,
SAE,28.06.1941 00:00,6.1,9.8,3.4,,,,83.3,8.1,757.3,,,,,3.5,,12.6,,,,,5.8,,,,,,,,402,42,,,,,,,,,
SAE,29.06.1941 00:00,1.5,3.5,1.2,,,,100,6.9,752.6,,,,,5.3,,19.1,,,,,0.3,,,,,,,,0,0,,,,,,,,,
SAE,30.06.1941 00:00,1.8,6.2,0.1,,,,81.3,5.8,753.6,,,,,0.4,,1.4,,,,,0,,,,,,,,144,15,,,,,,,,,
SAE,01.07.1941 00:00,3.3,6.7,0.4,,,,73.3,5.8,757.9,,,,,1.4,,5,,,,,0,,,,,,,,450,47,,,,,,,,,
SAE,02.07.1941 00:00,4.1,5.6,2.2,,,,82,6.7,757.4,,,,,6.7,,24.1,,,,,5.6,,,,,,,,42,4,,,,,,,,,
SAE,03.07.1941 00:00,3.7,5.8,2.4,,,,95.3,7.5,755.2,,,,,5.3,,19.1,,,,,0,,,,,,,,78,8,,,,,,,,,
SAE,04.07.1941 00:00,4.9,7.2,3.4,,,,100,8.7,756.3,,,,,10.5,,37.8,,,,,0,,,,,,,,0,0,,,,,,,,,
SAE,05.07.1941 00:00,7.6,11,4.6,,,,89.3,9.3,759.4,,,,,6.7,,24.1,,,,,0.1,,,,,,,,108,11,,,,,,,,,
SAE,06.07.1941 00:00,10.2,12.7,6.4,,,,60.3,7.6,762.3,,,,,3.5,,12.6,,,,,0,,,,,,,,810,85,,,,,,,,,
SAE,07.07.1941 00:00,11.8,14.8,9,,,,50.3,7.4,763.1,,,,,5.3,,19.1,,,,,0,,,,,,,,750,79,,,,,,,,,
SAE,08.07.1941 00:00,11.1,12.8,9.3,,,,46.3,6.5,758.9,,,,,5.3,,19.1,,,,,0,,,,,,,,558,58,,,,,,,,,
SAE,09.07.1941 00:00,9.2,11.2,7.2,,,,65.7,7.8,754.7,,,,,5.3,,19.1,,,,,0,,,,,,,,720,75,,,,,,,,,
SAE,10.07.1941 00:00,9.4,12.4,7,,,,80.7,9.7,752.8,,,,,3.5,,12.6,,,,,0,,,,,,,,300,32,,,,,,,,,
SAE,11.07.1941 00:00,8.8,11.6,7.6,,,,82.3,9.4,752,,,,,6.7,,24.1,,,,,1.6,,,,,,,,240,25,,,,,,,,,
SAE,12.07.1941 00:00,10.7,13.8,7.9,,,,61.7,8.1,753.2,,,,,10.5,,37.8,,,,,0,,,,,,,,606,64,,,,,,,,,
SAE,13.07.1941 00:00,9.5,13,6.3,,,,62,7.5,754.4,,,,,10.5,,37.8,,,,,0,,,,,,,,672,71,,,,,,,,,
SAE,14.07.1941 00:00,8.1,11.4,5.1,,,,79.3,8.6,754.3,,,,,6.7,,24.1,,,,,13.1,,,,,,,,372,39,,,,,,,,,
SAE,15.07.1941 00:00,7.1,10.7,4.5,,,,89,9.1,754,,,,,2.4,,8.6,,,,,30.6,,,,,,,,228,24,,,,,,,,,
SAE,16.07.1941 00:00,1,3.6,-0.2,,,,100,6.6,751.5,,,,,16.9,,60.8,,,,,57,,,,,,,,0,0,,,,,,,,,
SAE,17.07.1941 00:00,1.9,3.2,-0.1,,,,93.3,6.5,757.2,,,,,3.5,,12.6,,,,,0.8,,,,,,,,66,7,,,,,,,,,
SAE,18.07.1941 00:00,4.9,8.1,2.2,,,,80,7.1,757.2,,,,,8.3,,29.9,,,,,0,,,,,,,,312,33,,,,,,,,,
